GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
TYMP,-0.4984873949579831,0.02,0.25754530477759474
TYMS,-0.3498199279711884,0.025,0.26496610169491525
TYMSOS,-0.3297478991596638,0.066,0.30507924305144885
TYRO3,-0.4148379351740696,0.038,0.2721273476866697
TYROBP,-0.6299639855942376,0.001,0.21415068493150685
TYRP1,-0.5330612244897959,0.004,0.22989705882352943
TYSND1,-0.0576710684273709,0.682,0.7945823520643912
TYW1B,0.4535414165666265,0.045,0.2833205799436166
TYW3,0.0580552220888355,0.777,0.8617836821567931
TYW5,-0.2484033613445378,0.281,0.4922538099506948
U2AF1L4,-0.0568067226890756,0.745,0.8394540147037625
U2AF2,-0.1376710684273709,0.275,0.48720251586582053
U2SURP,0.3977430972388955,0.07,0.3111487062837646
UACA,-0.3523169267707082,0.144,0.382328804347826
UAP1,-0.3842016806722689,0.157,0.39434142030848324
UAP1L1,-0.3997599039615846,0.035,0.27135390549662486
UBA1,-0.4329891956782713,0.037,0.2721273476866697
UBA2,0.1452581032412965,0.353,0.5463269973269973
UBA3,0.5199039615846338,0.005,0.23332835820895523
UBA5,0.3013205282112844,0.166,0.40115597464832276
UBA52,-0.6567587034813925,0.003,0.22989705882352943
UBA6,0.23015606242497,0.306,0.5115707410972088
UBA7,-0.3554861944777911,0.055,0.2941549777625727
UBAC1,0.175126050420168,0.364,0.5562475073313783
UBAC2,0.3353181272509004,0.214,0.4377158183959178
UBALD1,-0.2027851140456182,0.178,0.41060557768924305
UBALD2,0.0539255702280912,0.741,0.8367562120774343
UBAP1,0.5466986794717886,0.045,0.2833205799436166
UBAP1L,0.4543097238895558,0.036,0.27135390549662486
UBAP2,-0.1945258103241296,0.22,0.4424623697414126
UBAP2L,0.3139975990396158,0.159,0.3956776504297994
UBB,-0.5100120048019207,0.034,0.27090825688073394
UBC,-0.5132773109243698,0.017,0.2528648905803996
UBE2A,-0.5378631452581032,0.032,0.2706657922350472
UBE2B,-0.0743817527010804,0.703,0.809159107642468
UBE2C,0.2063385354141657,0.408,0.5922800631442101
UBE2CP5,0.3389675870348139,0.166,0.40115597464832276
UBE2D1,0.4570948379351741,0.024,0.2632926315789474
UBE2D2,-0.4514285714285714,0.053,0.2918453680873547
UBE2D3,-0.2961344537815126,0.158,0.39494947233770383
UBE2D4,0.0957022809123649,0.722,0.8227894736842105
UBE2DNL,0.1644657863145258,0.181,0.41223382867132863
UBE2E1,0.2947899159663865,0.062,0.30016909259832764
UBE2E2,-0.2117166866746698,0.297,0.5041260586319218
UBE2F,-0.198079231692677,0.444,0.62056790344211
UBE2G1,0.3759423769507803,0.016,0.24962874251497008
UBE2G2,0.3984153661464585,0.056,0.29456527590847914
UBE2H,0.2997839135654261,0.112,0.35243478260869565
UBE2I,-0.1806962785114045,0.427,0.6073968152866241
UBE2J1,-0.0272268907563025,0.893,0.9351734324758844
UBE2J2,0.2687635054021609,0.12,0.3599309286262471
UBE2K,-0.1983673469387755,0.28,0.49165899135123
UBE2L3,-0.1084753901560624,0.597,0.7358591027359457
UBE2L5,-0.3647058823529411,0.114,0.3545180027849612
UBE2L6,-0.2600240096038415,0.165,0.40016211604095564
UBE2M,-0.23015606242497,0.348,0.542563478607759
UBE2MP1,-0.3818967587034813,0.164,0.3991611396543671
UBE2N,-0.4092677070828331,0.12,0.3599309286262471
UBE2NL,0.1021368547418967,0.45,0.6247646536412078
UBE2O,0.6051860744297719,0.01,0.23794520547945205
UBE2Q1,-0.2345738295318127,0.444,0.62056790344211
UBE2Q2,0.4034093637454982,0.24,0.4599068399117431
UBE2Q2L,0.3814165666266506,0.034,0.27090825688073394
UBE2Q2P1,0.4262665066026411,0.02,0.25754530477759474
UBE2QL1,0.2322689075630252,0.321,0.5225651358950328
UBE2R2,0.0461464585834333,0.848,0.9076880520369737
UBE2S,-0.5878991596638654,0.003,0.22989705882352943
UBE2T,-0.2681872749099639,0.257,0.47434250295159386
UBE2V2,0.2828811524609844,0.181,0.41223382867132863
UBE2W,0.4989675870348138,0.006,0.23332835820895523
