GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
ALKBH7,-0.6514765906362544,0.042,0.24974743248383416
ALKBH8,0.6244897959183673,0.017,0.19342139737991265
ALMS1,0.330516206482593,0.324,0.5334483412322275
ALMS1P1,0.3353181272509004,0.268,0.48446392229417207
ALOX12B,0.1655222088835534,0.348,0.5512497720133752
ALOX12P2,0.3221608643457382,0.072,0.29612628255722173
ALOX15B,-0.3904441776710683,0.261,0.47861736070381233
ALOX5,-0.5850180072028811,0.011,0.17387563195146613
ALOX5AP,-0.6097959183673469,0.024,0.21488659793814432
ALOXE3,0.4340456182472988,0.008,0.16586737400530505
ALPK1,-0.0330852340936374,0.841,0.9026055883564464
ALPL,-0.5286434573829532,0.091,0.31747444766793126
ALPP,0.1564945978391356,0.224,0.4486026133743275
ALPPL2,-0.0949339735894357,0.563,0.7148037846178835
ALS2,0.6483073229291717,0.039,0.24416780136163396
ALS2CL,0.0400960384153661,0.83,0.8949162011173184
ALS2CR12,0.4134933973589435,0.047,0.2595376192158248
ALX3,0.5909723889555822,0.048,0.2609123783031989
ALYREF,-0.5276830732292916,0.037,0.2394126655629139
AMACR,0.1676350540216086,0.298,0.5103674408413672
AMBRA1,-0.0031212484993997,0.984,0.991036722071898
AMD1,0.5771428571428572,0.009,0.17012938331318017
AMDHD1,-0.4460504201680672,0.396,0.5860155244225672
AMDHD2,0.2682833133253301,0.114,0.342
AMER1,0.2528211284513805,0.412,0.5979201633865577
AMER2,-0.0736134453781512,0.741,0.8367562120774343
AMER3,0.4436494597839135,0.018,0.1977470133520731
AMFR,-0.4605522208883553,0.042,0.24974743248383416
AMH,0.3932292917166867,0.046,0.2582111310592459
AMIGO1,-0.0946458583433373,0.66,0.7808218556076888
AMIGO2,-0.6350540216086434,0.077,0.3006346153846154
AMIGO3,0.0773589435774309,0.672,0.7901749529898459
AMMECR1,0.6096998799519807,0.029,0.22388
AMMECR1L,0.4845618247298919,0.005,0.152666015625
AMN,0.0487394957983193,0.78,0.8618093151459467
AMN1,-0.3163025210084033,0.178,0.4068236842105263
AMOT,-0.4136854741896758,0.046,0.2582111310592459
AMOTL1,0.023001200480192,0.92,0.9532948896400875
AMOTL2,0.010516206482593,0.948,0.9712355986630841
AMPD2,-0.1372869147659063,0.238,0.4608191726529601
AMPD3,0.0432653061224489,0.861,0.9167072805285023
AMPH,-0.0140696278511404,0.95,0.9722651391162029
AMT,0.4396158463385354,0.073,0.29718984375
AMY2A,0.3922689075630252,0.283,0.49754149797570846
AMZ1,-0.3792076830732293,0.052,0.26696748768472905
AMZ2,-0.3873709483793517,0.131,0.3597265062357281
AMZ2P1,-0.4366386554621848,0.22,0.44492367399741267
ANAPC1,0.4234813925570228,0.12,0.34901581395348835
ANAPC10,0.6343817527010803,0.033,0.23269688768606225
ANAPC11,-0.5585114045618247,0.156,0.3863669201520913
ANAPC13,0.1130852340936374,0.65,0.7742057142857143
ANAPC15,-0.395438175270108,0.154,0.3843362068965517
ANAPC16,0.2612725090036014,0.293,0.5060173442333186
ANAPC2,-0.1741656662665066,0.451,0.629788566324252
ANAPC4,0.474765906362545,0.011,0.17387563195146613
ANAPC5,-0.1492917166866746,0.573,0.7222211561718938
ANAPC7,0.2158463385354141,0.268,0.48446392229417207
ANG,-0.4889795918367347,0.156,0.3863669201520913
ANGEL1,-0.1092436974789915,0.573,0.7222211561718938
ANGEL2,0.4306842737094838,0.258,0.47675106382978727
ANGPT1,-0.2648259303721488,0.563,0.7148037846178835
ANGPT2,-0.0670828331332533,0.792,0.8694147882873394
ANGPT4,-0.0396158463385354,0.755,0.8456021636337584
ANGPTL2,0.2438895558223289,0.058,0.2758484940675388
ANGPTL4,-0.507611044417767,0.035,0.23543674698795183
ANGPTL6,-0.6441776710684274,0.015,0.18834939759036146
ANHX,0.0090756302521008,0.962,0.9788431398073419
ANK1,0.562641056422569,0.062,0.28200349141693337
ANK2,-0.1696518607442977,0.166,0.395651471260863
ANK3,0.235438175270108,0.079,0.30262362166135753
ANKAR,0.3529891956782713,0.088,0.3144466285714286
ANKDD1A,-0.1443937575030011,0.318,0.5282990435706695
ANKFY1,0.4508523409363745,0.109,0.3361603866640363
ANKH,0.5878031212484993,0.017,0.19342139737991265
ANKHD1,0.3892917166866746,0.088,0.3144466285714286
ANKIB1,-0.3740216086434573,0.179,0.4073227074235808
ANKK1,0.5262424969987995,0.003,0.1281393442622951
ANKLE2,-0.5308523409363746,0.093,0.3194614370468029
ANKMY2,0.3290756302521008,0.286,0.49983655673560645
ANKRA2,0.0921488595438175,0.716,0.8194163982430454
ANKRD10,-0.0713085234093637,0.704,0.8113256173977147
ANKRD11,0.0644897959183673,0.797,0.8728808322824716
ANKRD12,0.1386314525810324,0.58,0.7264754426728627
ANKRD13A,0.4395198079231693,0.017,0.19342139737991265
ANKRD13B,-0.2315966386554621,0.356,0.5578177808960609
ANKRD13C,0.3252340936374549,0.282,0.4971812337882034
ANKRD13D,0.2641536614645858,0.271,0.48740715600552237
ANKRD16,0.5247058823529411,0.181,0.4094303284618724
ANKRD17,0.053829531812725,0.629,0.7607858413926499
ANKRD18A,0.2704921968787515,0.091,0.31747444766793126
ANKRD18B,0.4661224489795918,0.249,0.46876408959537574
ANKRD18CP,0.5170228091236494,0.194,0.4213980825343893
ANKRD18DP,0.3514525810324129,0.267,0.4834948453608248
ANKRD19P,-0.4815846338535414,0.15,0.38042667099286176
ANKRD2,-0.0057142857142857,0.983,0.9904762487914922
ANKRD20A11P,0.1321968787515005,0.756,0.8461159793814433
ANKRD20A12P,0.4613205282112845,0.186,0.4137950761349082
ANKRD20A4-ANKRD20A20P,0.4969507803121248,0.21,0.43632775119617223
ANKRD20A5P,0.1857863145258103,0.672,0.7901749529898459
ANKRD20A8P,0.520672268907563,0.155,0.3856621040904027
ANKRD20A9P,0.4180072028811524,0.18,0.40864652918966016
ANKRD23,0.5464105642256902,0.016,0.18977845220030348
ANKRD24,0.3937094837935174,0.084,0.30927272727272725
ANKRD26,0.6527250900360144,0.02,0.2042194644023514
ANKRD27,0.0382713085234093,0.864,0.9186500714139972
ANKRD28,-0.1537094837935174,0.425,0.6089848762603116
ANKRD29,0.4357743097238895,0.161,0.39021906976744186
ANKRD30B,-0.4718847539015606,0.076,0.29942237903225805
ANKRD30BP2,-0.1308523409363745,0.511,0.6756142591339648
ANKRD33,0.0332773109243697,0.83,0.8949162011173184
ANKRD33B,0.28921968787515,0.158,0.38781818181818184
ANKRD34A,-0.1287394957983193,0.514,0.6779751940600743
ANKRD34C,0.4411524609843937,0.035,0.23543674698795183
ANKRD35,-0.3321488595438175,0.173,0.40263644484144706
ANKRD36B,0.3533733493397358,0.361,0.5619349795877726
ANKRD36BP1,0.3486674669867947,0.287,0.5006327828609685
ANKRD36BP2,0.3445378151260503,0.297,0.5094361421988151
ANKRD36C,0.4440336134453781,0.224,0.4486026133743275
ANKRD37,0.6413925570228091,0.002,0.12213281250000001
ANKRD39,0.2139255702280912,0.18,0.40864652918966016
ANKRD40,-0.0989675870348139,0.538,0.6959498551923873
ANKRD42,0.3095798319327731,0.421,0.6058632974316487
ANKRD44,0.1126050420168067,0.491,0.6609095057688996
ANKRD45,0.318703481392557,0.233,0.45633788524179403
ANKRD46,0.1649459783913565,0.21,0.43632775119617223
ANKRD49,0.4459543817527011,0.221,0.44579264516129036
ANKRD50,-0.4470108043217287,0.146,0.3763881926121372
ANKRD52,-0.2560864345738295,0.079,0.30262362166135753
ANKRD53,0.1614885954381752,0.17,0.399460393807305
ANKRD54,-0.3822809123649459,0.026,0.21982585181179012
ANKRD6,-0.487250900360144,0.152,0.38264347826086953
ANKRD65,0.3673949579831932,0.134,0.3626769390581718
ANKRD9,0.1451620648259303,0.67,0.7891290589919385
ANKS1A,0.4832172869147658,0.115,0.343615252293578
ANKS1B,0.2315966386554621,0.595,0.736180055401662
ANKS3,0.6272749099639856,0.028,0.22174468085106383
ANKS6,0.4777430972388956,0.061,0.28063949381989406
ANKZF1,0.5176950780312125,0.014,0.18469367088607594
ANLN,-0.0644897959183673,0.844,0.9045212860766436
ANO10,-0.1809843937575029,0.47,0.6448578199052132
ANO2,-0.1507322929171669,0.5,0.6668230677358813
ANO3,-0.5819447779111645,0.003,0.1281393442622951
ANO4,0.1490996398559423,0.498,0.6658029590353203
ANO5,0.3791116446578631,0.37,0.5684168632075471
ANO6,0.337046818727491,0.147,0.3773482758620689
ANO7,0.0850420168067226,0.66,0.7808218556076888
ANO8,0.48984393757503,0.071,0.29457085987261145
ANOS1,-0.3563505402160864,0.166,0.395651471260863
ANP32A,0.4036014405762305,0.036,0.2383684879288437
ANP32A-IT1,0.4038895558223289,0.001,0.09142105263157894
ANP32AP1,0.3677791116446578,0.119,0.3483758426966292
ANP32B,0.0707322929171668,0.706,0.8129712728344136
ANP32C,0.2993037214885954,0.074,0.2983089221248066
ANP32D,0.392172869147659,0.126,0.3552313796212805
ANP32E,-0.2698199279711884,0.083,0.3080576923076923
ANTXR1,0.3110204081632652,0.401,0.5895639048246026
ANTXR2,0.2287154861944778,0.157,0.3867603214623385
ANXA1,-0.3756542617046818,0.471,0.6458330848171213
ANXA11,-0.4262665066026411,0.083,0.3080576923076923
ANXA2,-0.3872749099639855,0.238,0.4608191726529601
ANXA2P1,-0.2371668667466986,0.361,0.5619349795877726
ANXA2R,-0.0410564225690276,0.749,0.8414139839034205
ANXA3,0.0904201680672268,0.743,0.8379251911701053
ANXA4,-0.502328931572629,0.231,0.45401345235101837
ANXA5,0.0252100840336134,0.908,0.9456871419053964
ANXA6,0.1089555822328931,0.689,0.8013046421663442
