GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
SGSM3,0.2293877551020408,0.29,0.668273879716981
SGTA,0.3930372148859544,0.118,0.6112934222491664
SGTB,-0.0167587034813925,0.957,0.983033116499113
SH2B1,-0.4080192076830732,0.05,0.6073930592229347
SH2B2,-0.0085954381752701,0.943,0.9771920323478721
SH2B3,0.3815126050420168,0.047,0.6073930592229347
SH2D2A,0.2371668667466986,0.208,0.636296875
SH2D3C,-0.0933013205282112,0.497,0.7672164510713932
SH2D5,0.3791116446578631,0.126,0.6112934222491664
SH2D6,-0.060360144057623,0.686,0.8567053842466849
SH3BGR,0.2529171668667466,0.347,0.6968080924855491
SH3BGRL,-0.3940936374549819,0.111,0.6100424160162877
SH3BGRL2,-0.0057142857142857,0.982,0.9927960939015715
SH3BGRL3,0.3719087635054021,0.281,0.6627750452625227
SH3BP1,-0.3783433373349339,0.107,0.6099580924855491
SH3BP2,0.086578631452581,0.597,0.8157417183812604
SH3BP4,0.1612004801920768,0.361,0.7027161001120658
SH3BP5,0.4266506602641056,0.056,0.6073930592229347
SH3BP5L,-0.2588715486194478,0.348,0.6970254964766175
SH3D19,0.2642496998799519,0.394,0.719556308411215
SH3D21,0.158703481392557,0.334,0.6893876419329286
SH3GL1,-0.2173829531812725,0.211,0.636296875
SH3GL2,-0.3795918367346939,0.166,0.625470715835141
SH3GL3,0.3906362545018007,0.121,0.6112934222491664
SH3GLB1,0.2823049219687875,0.292,0.6694289485261767
SH3GLB2,0.2315966386554621,0.512,0.776117133714729
SH3KBP1,0.1538055222088835,0.327,0.6865208193867988
SH3PXD2A,-0.0264585834333733,0.908,0.9619003862573695
SH3PXD2B,0.310252100840336,0.328,0.6865208193867988
SH3RF1,0.2100840336134453,0.346,0.6964998712335823
SH3RF3,0.2828811524609844,0.096,0.6073930592229347
SH3TC2,0.2166146458583433,0.273,0.6606515479876162
SH3YL1,0.2983433373349339,0.258,0.657122733836034
SHANK1,0.1615846338535413,0.407,0.7272409418219224
SHANK2,0.1238415366146458,0.561,0.7979787465940056
SHANK2-AS3,0.1896278511404562,0.108,0.6099580924855491
SHANK3,-0.1131812725090035,0.711,0.8685
SHARPIN,-0.3280192076830732,0.066,0.6073930592229347
SHB,0.1868427370948379,0.345,0.6957410990712074
SHC1,0.2410084033613445,0.396,0.7211868592730662
SHC2,0.3619207683073229,0.143,0.6192083333333332
SHC3,0.1340216086434573,0.446,0.7441902017291067
SHC4,0.1915486194477791,0.398,0.7218858336233902
SHD,-0.4276110444177671,0.113,0.6100424160162877
SHF,0.1409363745498199,0.619,0.8260907461157588
SHISA4,0.2515726290516206,0.458,0.7506724680226463
SHISA5,0.2867226890756302,0.132,0.6130588235294118
SHISA6,-0.278079231692677,0.133,0.6135110652109766
SHISA7,0.2535894357743097,0.23,0.6421093527738265
SHISA8,-0.1944297719087635,0.537,0.7879595457105313
SHISA9,0.5453541416566626,0.017,0.6073930592229347
SHISAL1,0.450564225690276,0.082,0.6073930592229347
SHISAL2A,0.0684273709483793,0.766,0.8969274211669538
SHMT1,-0.3927490996398559,0.098,0.6073930592229347
SHMT2,-0.2897959183673469,0.325,0.6863989462307485
SHOC2,-0.2963265306122449,0.114,0.6100424160162877
SHOX,-0.0126290516206482,0.916,0.9650130062672688
SHPK,0.2329411764705882,0.12,0.6112934222491664
SHPRH,-0.1037695078031212,0.779,0.9036215033019219
SHQ1,-0.0272268907563025,0.898,0.9578625818777293
SHROOM1,-0.0720768307322929,0.583,0.8074810844334189
SHROOM2,-0.2457142857142857,0.368,0.7061426291886583
SHROOM3,-0.1006002400960384,0.573,0.8020153102336824
SHROOM4,0.2252581032412965,0.145,0.6192083333333332
SHTN1,0.2181512605042016,0.246,0.649614527027027
SIAE,-0.0646818727490996,0.84,0.9338444033565637
SIAH1,-0.181656662665066,0.417,0.7318097215985631
SIAH2,-0.1320048019207683,0.524,0.7820977658965057
SIAH3,-0.034813925570228,0.923,0.9680168388568363
SIDT1,0.2473469387755101,0.129,0.6112934222491664
SIDT2,0.5531332533013206,0.014,0.6073930592229347
SIGIRR,0.3288835534213685,0.102,0.6073930592229347
SIGLEC11,0.2290996398559423,0.372,0.7082605368638407
SIGLEC14,0.1203841536614645,0.441,0.7410677200902934
SIGLEC15,0.0863865546218487,0.555,0.7948254855258338
SIGLEC6,-0.0101320528211284,0.961,0.9844897116644823
SIGMAR1,0.0735174069627851,0.664,0.8476491915727585
SIK2,-0.1592797118847539,0.471,0.7562024237444798
SIK3,-0.164657863145258,0.538,0.7882431115276476
SIKE1,-0.4179111644657862,0.076,0.6073930592229347
SIL1,0.3634573829531812,0.278,0.6611500682128241
SIM2,-0.2193037214885954,0.188,0.6304932781799379
SIMC1,0.0074429771908763,0.983,0.9930364458804524
SIN3A,0.1181752701080432,0.619,0.8260907461157588
SIN3B,0.5003121248499399,0.03,0.6073930592229347
SINHCAF,0.0458583433373349,0.713,0.8697198033707865
SIPA1,0.2441776710684273,0.4,0.7233314054366686
SIPA1L1,0.2910444177671068,0.135,0.615472440944882
SIPA1L2,-0.2848979591836734,0.126,0.6112934222491664
SIPA1L3,-0.3103481392557023,0.201,0.633346570397112
SIRPA,0.3812244897959184,0.057,0.6073930592229347
SIRPB1,-0.0866746698679471,0.566,0.7997359002169196
SIRPG,0.1687875150060023,0.305,0.6756504180246564
SIRT1,-0.1622569027611044,0.528,0.7846966441676967
SIRT2,-0.0714045618247298,0.784,0.905992903607333
SIRT3,0.2871068427370948,0.066,0.6073930592229347
SIRT4,-0.4739975990396158,0.082,0.6073930592229347
SIRT5,-0.3717166866746698,0.272,0.6601732650209595
SIRT7,-0.4424009603841536,0.023,0.6073930592229347
SIVA1,0.3607683073229291,0.168,0.626065315852205
SIX3,0.1064585834333733,0.599,0.8164051438535309
SIX5,0.2646338535414165,0.022,0.6073930592229347
SKA2,-0.4097478991596638,0.128,0.6112934222491664
SKAP1,0.1853061224489796,0.671,0.8511638266796495
SKAP2,0.5107803121248499,0.085,0.6073930592229347
SKI,-0.2184393757503001,0.471,0.7562024237444798
SKIDA1,-0.4818727490996398,0.088,0.6073930592229347
SKIL,-0.2081632653061224,0.397,0.7214951174145549
SKIV2L,0.1522689075630252,0.72,0.8730132630109362
SKP1,0.2298679471788715,0.156,0.6216538363497324
SKP1P2,-0.1773349339735894,0.435,0.7371658536585366
SKP2,-0.0465306122448979,0.82,0.9228984881209502
SLA,0.4569987995198079,0.13,0.61250452079566
SLAIN1,0.1728211284513805,0.219,0.641146499168668
SLAIN2,-0.5544777911164467,0.009,0.6073930592229347
SLAMF7,0.0366386554621848,0.783,0.9057076581576026
