GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
A1BG,0.7008403361344538,0.001,0.009255772646536412
A1BG-AS1,0.6327490996398558,0.001,0.009255772646536412
A2M,-0.074093637454982,0.737,0.8360439010231479
A2ML1,0.0727490996398559,0.597,0.7327393420742717
A3GALT2,0.011860744297719,0.919,0.95232182155641
A4GALT,0.0316446578631452,0.91,0.9465719608756404
AAAS,-0.6022088835534214,0.001,0.009255772646536412
AACS,0.1760864345738295,0.523,0.6724285714285715
AADACL3,0.1615846338535413,0.264,0.42923681747269893
AADAT,0.144297719087635,0.515,0.6655364966520625
AAED1,0.6676110444177672,0.0,0.0
AAGAB,0.3095798319327731,0.094,0.21047006588370096
AAK1,-0.6051860744297719,0.019,0.06928551434569628
AAMDC,0.2822088835534213,0.315,0.48321018545775685
AAMP,-0.1392076830732293,0.532,0.680362892670157
AANAT,0.0513325330132052,0.703,0.8123890449438201
AAR2,-0.2580072028811525,0.08,0.1881227436823105
AARD,-0.553421368547419,0.031,0.09680842988413904
AARS,-0.4953181272509003,0.028,0.09019657943540078
AARS2,-0.3982232893157262,0.191,0.34285256631071304
AASDH,-0.7018007202881152,0.003,0.019906196943972835
AASDHPPT,0.1920288115246098,0.336,0.503468609220742
AASS,0.498391356542617,0.046,0.12745799361928395
AATF,0.080048019207683,0.819,0.890611227045075
AATK,-0.3145738295318127,0.057,0.148637364470392
ABAT,-0.4034093637454982,0.164,0.3087814043116946
ABCA1,0.4084993997599039,0.022,0.07637708194536974
ABCA10,-0.4074429771908763,0.006,0.031444183707676834
ABCA11P,-0.350204081632653,0.161,0.3045266787658802
ABCA2,-0.0205042016806722,0.909,0.946035350509287
ABCA3,0.0873469387755102,0.768,0.8570919474585951
ABCA5,-0.4595918367346938,0.138,0.2739497142857143
ABCA6,-0.6821128451380551,0.0,0.0
ABCA7,-0.6039375750300119,0.001,0.009255772646536412
ABCA8,0.154765906362545,0.478,0.6351529111772206
ABCA9,-0.6187274909963985,0.014,0.05629166666666666
ABCB1,-0.4508523409363745,0.006,0.031444183707676834
ABCB10,-0.6170948379351741,0.007,0.03485063694267516
ABCB6,0.680576230492197,0.001,0.009255772646536412
ABCB7,-0.5085714285714286,0.023,0.07888525669153137
ABCB8,0.4156062424969988,0.043,0.12173469757334299
ABCB9,-0.650516206482593,0.0,0.0
ABCC1,-0.5287394957983192,0.022,0.07637708194536974
ABCC10,-0.3591356542617047,0.08,0.1881227436823105
ABCC12,0.2313085234093637,0.395,0.5597384880348079
ABCC5,-0.5841536614645858,0.068,0.16814995254666246
ABCC6,0.478031212484994,0.012,0.050172773468841934
ABCC8,-0.6135414165666266,0.001,0.009255772646536412
ABCC9,0.2421608643457382,0.413,0.5758498929718159
ABCD2,-0.6808643457382952,0.006,0.031444183707676834
ABCD3,-0.209891956782713,0.266,0.43150129708415486
ABCD4,-0.4499879951980791,0.0,0.0
ABCE1,0.2333253301320528,0.336,0.503468609220742
ABCF1,-0.1100120048019207,0.653,0.776536513007759
ABCF2,-0.5584153661464586,0.011,0.04738578120694406
ABCF3,-0.0410564225690276,0.904,0.942966037232268
ABCG1,-0.1542857142857142,0.652,0.7757604079458102
ABCG2,-0.2586794717887155,0.119,0.24698977695167285
ABCG4,-0.5361344537815126,0.003,0.019906196943972835
ABCG8,0.1836734693877551,0.222,0.38033161643835617
ABHD1,0.5512124849939976,0.034,0.10324825174825175
ABHD10,-0.5625450180072029,0.002,0.01511164813919768
ABHD11,-0.6121008403361343,0.001,0.009255772646536412
ABHD12,-0.6057623049219687,0.007,0.03485063694267516
ABHD12B,0.3776710684273709,0.404,0.5676552220025167
ABHD13,-0.4489315726290516,0.116,0.24263152261172063
ABHD14A,-0.3897719087635054,0.019,0.06928551434569628
ABHD14B,-0.1555342136854741,0.365,0.5323796417242023
ABHD16A,-0.3571188475390156,0.006,0.031444183707676834
ABHD16B,-0.0128211284513805,0.956,0.9742599739243807
ABHD17A,-0.6993037214885954,0.0,0.0
ABHD17B,-0.3758463385354141,0.004,0.02405076923076923
ABHD17C,0.4912845138055222,0.007,0.03485063694267516
ABHD18,-0.3162064825930372,0.319,0.4870521535306182
ABHD2,0.4512364945978391,0.039,0.11362038762579203
ABHD3,-0.3795918367346939,0.196,0.3489429449948753
ABHD4,0.5181752701080432,0.011,0.04738578120694406
ABHD5,-0.2981512605042016,0.049,0.1332435206122804
ABHD6,-0.459015606242497,0.026,0.08569639468690701
ABHD8,-0.2758703481392557,0.161,0.3045266787658802
ABI1,0.6075870348139256,0.004,0.02405076923076923
ABI2,0.5950060024009604,0.005,0.027846455290345566
ABI3,0.2673229291716686,0.12,0.24817568461436698
ABL1,-0.0099399759903961,0.961,0.9766813808347419
ABL2,-0.2,0.443,0.6041541481287621
ABLIM1,0.0171428571428571,0.929,0.9574800237341773
ABLIM2,-0.3054501800720288,0.244,0.40661464662615926
ABLIM3,0.7115966386554621,0.0,0.0
ABR,0.3333013205282113,0.152,0.2924213635244893
ABRACL,-0.6182472989195678,0.008,0.03822249388753056
ABRAXAS2,0.3172629051620648,0.031,0.09680842988413904
ABT1,-0.6376470588235293,0.0,0.0
ABTB1,-0.6454261704681872,0.0,0.0
ABTB2,-0.4998319327731093,0.006,0.031444183707676834
ACAA1,0.0758223289315726,0.789,0.870338484335309
ACAA2,0.3251380552220888,0.239,0.40088916309012873
ACACA,0.1529411764705882,0.548,0.6930014560750688
