GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
A1BG,-0.2300600240096038,0.518,0.8640688775510205
A1BG-AS1,-0.1147178871548619,0.668,0.8943854059609456
A2M,-0.051812725090036,0.831,0.9486624171341153
A2ML1,0.222953181272509,0.105,0.8614843421489432
A3GALT2,0.1580312124849939,0.193,0.8614843421489432
A4GALT,-0.1352701080432173,0.572,0.8720573434757167
AAAS,0.1571668667466986,0.541,0.8651548753294143
AACS,-0.1759903961584633,0.543,0.8651548753294143
AADACL3,0.2582953181272509,0.065,0.8614843421489432
AADAT,-0.1638895558223289,0.47,0.8614843421489432
AAED1,-0.0799519807923169,0.771,0.9282996765249538
AAGAB,0.0512364945978391,0.792,0.9362562495279814
AAK1,0.3069867947178871,0.363,0.8614843421489432
AAMDC,-0.3925570228091236,0.114,0.8614843421489432
AAMP,-0.4737094837935173,0.01,0.8614843421489432
AANAT,0.1852100840336134,0.197,0.8614843421489432
AAR2,0.0954141656662665,0.536,0.8651548753294143
AARD,0.2961344537815126,0.341,0.8614843421489432
AARS,-0.3460744297719087,0.175,0.8614843421489432
AARS2,0.3324369747899159,0.28,0.8614843421489432
AASDH,0.2265066026410564,0.551,0.8670138902868647
AASDHPPT,0.0199279711884753,0.914,0.9738660032715377
AASS,-0.11875150060024,0.711,0.9103991317880252
AATF,-0.4987755102040816,0.098,0.8614843421489432
AATK,-0.0480672268907563,0.783,0.9336159713217909
ABAT,0.0648739495798319,0.839,0.9506477495107631
ABCA1,-0.0240576230492196,0.907,0.9719722374554429
ABCA10,0.1704201680672268,0.361,0.8614843421489432
ABCA11P,0.1637935174069627,0.563,0.8697851435335897
ABCA2,-0.2642496998799519,0.099,0.8614843421489432
ABCA3,-0.4041776710684274,0.042,0.8614843421489432
ABCA5,0.5353661464585834,0.055,0.8614843421489432
ABCA6,0.2732773109243697,0.308,0.8614843421489432
ABCA7,0.0871548619447779,0.769,0.9273915760240685
ABCA8,-0.0391356542617046,0.859,0.9547633842872378
ABCA9,0.3273469387755102,0.315,0.8614843421489432
ABCB1,0.2224729891956782,0.252,0.8614843421489432
ABCB10,0.4157983193277311,0.151,0.8614843421489432
ABCB6,-0.237454981992797,0.522,0.8643603431839848
ABCB7,0.2976710684273709,0.278,0.8614843421489432
ABCB8,-0.1121248499399759,0.664,0.8943854059609456
ABCB9,-0.0201200480192076,0.918,0.9751371882856562
ABCC1,0.3220648259303721,0.275,0.8614843421489432
ABCC10,0.1105882352941176,0.641,0.8881284232916778
ABCC12,-0.3609603841536615,0.106,0.8614843421489432
ABCC5,0.3424249699879952,0.379,0.8614843421489432
ABCC6,-0.3106362545018007,0.198,0.8614843421489432
ABCC8,0.1819447779111644,0.48,0.8614843421489432
ABCC9,-0.1408403361344538,0.642,0.8883329792883697
ABCD2,0.1970228091236494,0.602,0.8770510867545978
ABCD3,0.0448979591836734,0.802,0.9395927337968155
ABCD4,-0.1214405762304921,0.467,0.8614843421489432
ABCE1,-0.0791836734693877,0.729,0.9147902552576657
ABCF1,-0.452484993997599,0.056,0.8614843421489432
ABCF2,-0.2463865546218487,0.347,0.8614843421489432
