GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
ADAMTS4,-0.1113471347134713,0.472,0.7308356937704269
ADAMTS5,0.1696129612961296,0.548,0.7703832389173636
ADAMTS7,-0.0872967296729672,0.637,0.8211459432717678
ADAMTS8,-0.3144074407440743,0.009,0.27481640625
ADAMTS9,-0.2738793879387938,0.399,0.6857922163588391
ADAMTSL1,0.3699249924992498,0.117,0.47168076328004127
ADAMTSL2,-0.1723852385238523,0.655,0.832203982121089
ADAMTSL3,-0.2167536753675367,0.471,0.7307347424828818
ADAMTSL5,0.1114191419141914,0.327,0.6440309901738474
ADAP1,-0.0446204620462046,0.8,0.9109395484340861
ADAP2,-0.4773837383738373,0.01,0.28271247739602173
ADAR,-0.1362136213621362,0.257,0.6010378459237098
ADARB1,0.3019381938193819,0.065,0.39804543674108894
ADARB2,0.0298709870987098,0.784,0.9027143909264989
ADARB2-AS1,-0.1506030603060305,0.623,0.8132917501670007
ADAT1,-0.0982778277827782,0.565,0.7797678319209039
ADAT2,0.2716111611161116,0.035,0.3417801374141162
ADAT3,0.1505430543054305,0.212,0.5639625659350008
ADCK1,-0.0772277227722772,0.462,0.724900441589723
ADCK2,-0.3435703570357035,0.019,0.30718304033092036
ADCK5,0.097041704170417,0.385,0.6779781482315836
ADCY1,0.2262706270627062,0.225,0.5764749262536872
ADCY10P1,-0.0206060606060606,0.809,0.9144607042151688
ADCY2,-0.3374737473747374,0.333,0.6472056190949776
ADCY3,0.3138433843384338,0.237,0.5847945075757576
ADCY4,0.0311911191119111,0.868,0.9431687517375591
ADCY5,-0.0982778277827782,0.451,0.7180177189409368
ADCY6,0.0937053705370537,0.641,0.8239922710080578
ADCY7,-0.426126612661266,0.042,0.3570570962479609
ADCY8,0.3611161116111611,0.017,0.3040938215102975
ADCY9,0.417017701770177,0.089,0.43414227769110764
ADCYAP1,-0.1092589258925892,0.539,0.7662053100563739
ADCYAP1R1,0.0057125712571257,0.975,0.9907155855972962
ADD1,0.2825082508250824,0.094,0.4418508719182201
ADD2,0.2853045304530452,0.069,0.40402471910112364
ADD3,-0.2984818481848184,0.012,0.2891066856330014
ADGRA1,0.1561476147614761,0.235,0.5842859414758269
ADGRA2,0.2532853285328532,0.184,0.5354906924795234
ADGRA3,-0.1873867386738673,0.345,0.6536269995152689
ADGRB1,-0.0321392139213921,0.764,0.891837228402897
ADGRB2,-0.1714851485148514,0.151,0.5079031841652323
ADGRB3,-0.3151875187518751,0.183,0.5344707640575378
ADGRE5,-0.2096849684968496,0.186,0.5380062904717854
ADGRF5,-0.354083408340834,0.119,0.4739989808917197
ADGRG1,-0.2922772277227722,0.123,0.4801453183520599
ADGRG5,0.0416081608160815,0.694,0.8524509742300439
ADGRG6,-0.0517491749174917,0.874,0.9456135640138408
ADGRL1,0.0894809480948094,0.556,0.7750783771734284
ADGRL2,0.3162196219621961,0.331,0.6461298539143464
ADGRL3,-0.2221302130213021,0.421,0.7001291351983832
ADGRL4,0.1049264926492649,0.558,0.7762744260544581
ADGRV1,-0.2522052205220522,0.068,0.40178080120937265
ADH1C,-0.07007500750075,0.58,0.7882232267037551
ADH5,-0.1766576657665766,0.326,0.6436019699457002
ADHFE1,-0.1778097809780978,0.214,0.5651479729729729
ADI1,-0.243096309630963,0.131,0.48693628150261536
ADIPOR1,0.0389198919891989,0.834,0.9261137864905178
ADIPOR2,-0.0963816381638163,0.48,0.7346372980910426
ADIRF,-0.2282268226822681,0.334,0.6479409355999505
ADK,-0.1825142514251425,0.275,0.6123557897735366
ADM,0.1613561356135613,0.537,0.7651711629602626
ADM5,-0.2488808880888088,0.386,0.6786689158794422
ADNP,0.2472967296729672,0.254,0.5985884835694906
ADNP-AS1,0.0346954695469546,0.889,0.9513742213703881
ADNP2,0.3247404740474047,0.014,0.2918346666666667
ADO,0.1172637263726372,0.69,0.8499416955562558
ADORA1,-0.058037803780378,0.785,0.9032006181925228
ADORA2B,-0.1046384638463846,0.526,0.7604479378583319
ADPGK,-0.1431023102310231,0.158,0.5140836628511967
ADPRHL1,-0.0272667266726672,0.911,0.9621410524893603
ADPRHL2,-0.2629822982298229,0.171,0.5233647333592838
ADPRM,0.2444164416441644,0.029,0.3292563543936093
ADRA1A,0.2367116711671166,0.113,0.465641012124407
ADRA1B,-0.308058805880588,0.262,0.6041457227138644
ADRA1D,-0.181038103810381,0.353,0.6582540553435114
ADRA2A,-0.0162856285628562,0.902,0.9579422593573808
ADRA2C,-0.2533933393339334,0.098,0.447076743507441
ADRB1,0.2624782478247824,0.336,0.6493231149567367
ADRB2,-0.3551515151515151,0.145,0.500868316394167
ADRM1,-0.1160036003600359,0.273,0.6108604551309575
ADSL,-0.1985958595859585,0.169,0.5220600671803992
ADSS,-0.1891269126912691,0.237,0.5847945075757576
ADSSL1,0.1505910591059105,0.499,0.7456146420720635
ADTRP,-0.4036483648364836,0.046,0.366173116089613
AEBP1,-0.209060906090609,0.563,0.7792777335104027
AEBP2,0.3527032703270327,0.053,0.3790494053064959
AES,0.1058385838583858,0.591,0.793719955330298
AFAP1,0.0135373537353735,0.902,0.9579422593573808
AFAP1L1,0.0107530753075307,0.956,0.9815527681092795
AFAP1L2,-0.0295469546954695,0.797,0.9089800116720165
AFDN,0.2747434743474347,0.025,0.3265246449456976
AFDN-DT,-0.0616381638163816,0.606,0.8018793059669911
AFF1,0.3904950495049504,0.052,0.37830060493252676
AFF2,-0.127008700870087,0.596,0.7967391192817442
AFF3,0.1285568556855685,0.169,0.5220600671803992
AFF4,0.1746414641464146,0.468,0.7284659498207886
AFG1L,-0.0323792379237923,0.798,0.9096559970834852
AFG3L1P,0.2302190219021902,0.299,0.6274585234899329
AFG3L2,0.3743054305430542,0.024,0.3220738197424893
AFMID,-0.041092109210921,0.687,0.8485863948803034
AFTPH,0.3168076807680768,0.042,0.3570570962479609
AGA,-0.2499609960996099,0.394,0.6827528264242962
AGAP1,0.0466366636663666,0.853,0.9353206620844439
AGAP11,0.3539153915391539,0.056,0.3855147512109203
AGAP2,-0.0054605460546054,0.976,0.9909588258215353
AGAP2-AS1,-0.0313711371137113,0.841,0.9292666619549085
AGAP3,-0.2692229222922291,0.037,0.3467973621103117
AGAP5,0.2777557755775577,0.269,0.609499420289855
AGBL2,0.0193219321932193,0.85,0.9338650737877722
AGBL3,0.0654785478547854,0.479,0.7343288880172583
AGBL4,-0.1504350435043504,0.158,0.5140836628511967
AGBL5,-0.1178397839783978,0.388,0.6799677166236969
AGER,0.1896069606960695,0.191,0.5426302017081592
AGFG1,-0.1763696369636963,0.266,0.606835546475996
AGFG2,-0.1034743474347434,0.402,0.6879233800350263
AGGF1,-0.1379777977797779,0.176,0.5279324635456638
AGK,0.0826402640264026,0.395,0.6835764888200133
AGL,0.2407320732073207,0.09,0.4362976744186046
AGMAT,-0.1266966696669667,0.585,0.7910300985988583
AGO1,0.4080048004800479,0.07,0.40427779830070193
AGO2,0.1304530453045304,0.432,0.7073615416841222
AGO3,0.3630603060306031,0.024,0.3220738197424893
AGO4,0.4041644164416441,0.093,0.4407280994240679
AGPAT1,-0.1521872187218721,0.235,0.5842859414758269
AGPAT3,0.252025202520252,0.219,0.5711169307756463
AGPAT4,-0.1245004500450044,0.322,0.6413744426041534
AGPAT4-IT1,-0.0777437743774377,0.392,0.6821602849510241
AGPAT5,0.0067806780678067,0.954,0.9805940828402366
AGPS,0.1086948694869486,0.463,0.7253774927347431
AGRN,-0.2753315331533153,0.008,0.2678201284796574
AGT,-0.0655865586558655,0.545,0.769070313205163
AGTPBP1,-0.3594479447944794,0.028,0.3292563543936093
AGTRAP,-0.0848244824482448,0.442,0.713203426566209
AGXT,0.1091989198919891,0.281,0.6164964917204604
AHCTF1,0.3338133813381337,0.023,0.3170917107583774
AHCY,-0.2786078607860786,0.026,0.32754552780016116
AHCYL1,-0.0336033603360335,0.866,0.942108691114049
AHCYL2,-0.1493669366936693,0.624,0.8140534045393858
AHDC1,0.1579117911791178,0.368,0.6683680297397769
AHI1,0.4073927392739273,0.097,0.44524310041103937
AHNAK,-0.1579477947794779,0.564,0.7795575987976306
AHNAK2,-0.2056045604560455,0.507,0.7504675250899451
AHR,-0.1853465346534653,0.295,0.6245977789815818
AHRR,-0.2316351635163516,0.299,0.6274585234899329
AHSA1,-0.1148994899489948,0.572,0.7840301595651411
AHSA2P,0.0151455145514551,0.891,0.9524713846153847
AHSG,-0.208064806480648,0.085,0.4277084003862247
AIDA,0.0229702970297029,0.91,0.9617346042046914
AIF1,-0.4663546354635463,0.007,0.26498305084745766
AIF1L,-0.1501950195019502,0.347,0.6542448142788229
AIFM1,0.0457365736573657,0.863,0.9409402329311668
AIFM2,-0.1983198319831983,0.092,0.43864836840500154
AIFM3,0.2758115811581157,0.337,0.649889971629456
AIG1,-0.0286828682868286,0.916,0.9643598653198654
AIM2,0.0834323432343234,0.717,0.8650700725420588
AIMP1,0.013009300930093,0.903,0.9582231724699655
AIMP2,-0.2522052205220522,0.236,0.5846338139755982
AIP,0.09006900690069,0.49,0.7403749879192036
AIRE,-0.0562376237623762,0.881,0.9479390227116311
AJAP1,-0.0568016801680167,0.617,0.8097186267103165
AJM1,0.0848964896489649,0.344,0.6528400097110948
AK1,0.0869486948694869,0.66,0.8356365403304179
AK2,0.1853705370537053,0.512,0.7528788562829195
AK3,-0.1024662466246624,0.571,0.783621313202247
AK4,-0.1996279627962796,0.467,0.7277789074960128
AK5,-0.218025802580258,0.38,0.6744913714804723
AK6,-0.2305670567056705,0.035,0.3417801374141162
AK8,0.0385958595859585,0.854,0.9357608634707036
AK9,0.147038703870387,0.555,0.7743057290737105
AKAIN1,0.2309870987098709,0.34,0.6505397136213439
AKAP1,0.1907110711071107,0.284,0.6176180275420781
AKAP10,0.3154155415541554,0.015,0.29424090338770387
AKAP11,-0.2559495949594959,0.097,0.44524310041103937
AKAP12,0.1923912391239123,0.488,0.7392105416141846
AKAP13,0.2176657665766576,0.573,0.7844380035026269
AKAP17A,0.2535133513351335,0.123,0.4801453183520599
AKAP5,-0.2272787278727872,0.323,0.6414865345528455
AKAP6,0.0278307830783078,0.884,0.9490767751682462
AKAP7,0.4649744974497449,0.008,0.2678201284796574
AKAP8,-0.4574377437743774,0.002,0.20043589743589743
AKAP8L,0.0982538253825382,0.502,0.7474540952380953
AKAP9,0.1489828982898289,0.314,0.6356436617894601
AKIP1,-0.3721692169216921,0.005,0.2505448717948718
AKIRIN1,-0.2436003600360035,0.234,0.5836560306317805
AKIRIN2,-0.2843564356435643,0.284,0.6176180275420781
AKR1A1,-0.2182898289828982,0.213,0.5647968113975577
AKR1B1,-0.1693609360936093,0.323,0.6414865345528455
AKR1C1,-0.2137413741374137,0.477,0.7335151158225363
AKR1C3,-0.3404140414041404,0.074,0.41069080582179623
AKR1C4,-0.2117011701170116,0.469,0.7292238687220288
AKR1E2,0.4294149414941493,0.001,0.16285416666666666
AKR7A2,-0.2762796279627962,0.1,0.44886592018374966
AKR7A2P1,-0.1742814281428142,0.379,0.67440086501252
AKR7A3,-0.2387638763876387,0.127,0.48239018464528666
AKR7L,-0.2610981098109811,0.102,0.44983582510578274
AKT1,0.1444344434443444,0.447,0.71551121122146
AKT1S1,0.1301770177017701,0.463,0.7253774927347431
AKT2,0.1981518151815181,0.352,0.6574872162485066
AKT3,0.1117671767176717,0.686,0.8483565891472868
AKTIP,-0.1929792979297929,0.247,0.5940006152899553
ALAD,-0.031035103510351,0.893,0.9535661498531521
ALAS1,-0.0391479147914791,0.87,0.9438986814712005
ALAS2,-0.0176057605760576,0.901,0.9578562491500068
ALB,0.0147854785478547,0.917,0.9645682567449372
ALCAM,-0.1466906690669066,0.599,0.7974085490463215
ALDH16A1,-0.1562556255625562,0.164,0.5198653690186538
ALDH18A1,0.2401200120012001,0.143,0.4994776586237712
ALDH1A1,0.0234143414341434,0.907,0.9602517776122437
ALDH1A3,0.2546774677467746,0.449,0.7169508732509448
ALDH1B1,0.0922412241224122,0.734,0.8749794891345787
ALDH1L1,-0.2138133813381338,0.053,0.3790494053064959
ALDH1L2,0.2496489648964896,0.041,0.35551525235718245
ALDH2,-0.2583498349834983,0.095,0.4434846222753061
ALDH3A2,0.0172337233723372,0.866,0.942108691114049
ALDH3B1,0.1616921692169216,0.179,0.53061926431551
ALDH4A1,-0.2398559855985598,0.039,0.3526466165413534
ALDH5A1,0.1628682868286828,0.206,0.5582603570809499
ALDH6A1,-0.2211461146114611,0.171,0.5233647333592838
ALDH7A1,-0.2122172217221722,0.07,0.40427779830070193
ALDH8A1,0.2396519651965196,0.228,0.5773488824101068
ALDH9A1,-0.2389678967896789,0.161,0.5166408045977012
ALDOA,-0.2619981998199819,0.078,0.4183368782161235
ALDOC,0.0499009900990099,0.879,0.9468949217942534
ALG1,0.0592739273927392,0.649,0.8286211514904043
ALG10,0.1496789678967896,0.418,0.6979613371782548
ALG10B,0.2261866186618661,0.178,0.5296634944803958
ALG11,0.0488568856885688,0.585,0.7910300985988583
ALG12,0.2308790879087908,0.129,0.4841060969755161
ALG13,0.019009900990099,0.912,0.9626769293092972
ALG14,-0.289036903690369,0.085,0.4277084003862247
ALG1L,-0.3473507350735073,0.037,0.3467973621103117
ALG2,0.3336573657365736,0.028,0.3292563543936093
ALG3,0.0897929792979297,0.644,0.8258794192437044
ALG5,-0.1990039003900389,0.212,0.5639625659350008
ALG6,0.1234083408340834,0.357,0.6619233870967742
ALG8,-0.2126252625262526,0.173,0.5241631782945736
ALG9,0.0445244524452445,0.625,0.814338694891241
ALK,-0.1857905790579057,0.286,0.619640243902439
ALKAL1,0.1118151815181518,0.246,0.5930553585196607
ALKAL2,-0.322016201620162,0.288,0.6205336273428885
ALKBH1,0.1578997899789978,0.165,0.5202924566357402
ALKBH2,-0.0846684668466846,0.621,0.812036968885915
ALKBH3,0.0313831383138313,0.863,0.9409402329311668
ALKBH4,0.0826882688268826,0.409,0.6921742801472179
ALKBH5,0.1459705970597059,0.442,0.713203426566209
ALKBH6,-0.1907590759075907,0.377,0.6736020571428571
ALKBH7,-0.2809120912091208,0.338,0.650454455933038
ALKBH8,0.4039483948394838,0.021,0.3150806142034549
ALMS1,0.2911971197119711,0.098,0.447076743507441
ALMS1P1,0.3267086708670866,0.027,0.32798601398601396
ALOX12B,-0.0346474647464746,0.783,0.9022274469339623
ALOX12P2,0.2513531353135313,0.039,0.3526466165413534
ALOX15B,-0.1586558655865586,0.549,0.7706110612318191
ALOX5,-0.4127332733273327,0.003,0.2122262443438914
ALOX5AP,-0.4667386738673867,0.005,0.2505448717948718
ALOXE3,0.2036843684368436,0.084,0.42721405335068313
ALPK1,-0.1069186918691869,0.368,0.6683680297397769
ALPL,-0.3187278727872786,0.208,0.5601846683893196
ALPP,0.0518091809180918,0.57,0.78307381370826
ALPPL2,-0.1009660966096609,0.289,0.6208059906567738
ALS2,0.3403660366036604,0.16,0.5156545042259328
ALS2CL,-0.0202100210021002,0.89,0.9520533698255218
ALS2CR12,0.3554155415541553,0.004,0.23777946768060837
ALX3,0.3086468646864685,0.303,0.6298500199441563
ALYREF,-0.3658085808580857,0.035,0.3417801374141162
AMACR,0.0786198619861986,0.563,0.7792777335104027
AMBRA1,-0.1196159615961596,0.541,0.7669562930721799
