GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
ALDH1A1,0.0328112811281128,0.813,1.0
ALDH1A3,0.0693789378937893,0.788,1.0
ALDH1B1,-0.0372997299729973,0.816,1.0
ALDH1L1,-0.142034203420342,0.342,1.0
ALDH1L2,-0.0626222622262226,0.636,1.0
ALDH2,-0.1201200120012001,0.493,1.0
ALDH3A2,-0.1374977497749774,0.226,1.0
ALDH3B1,-0.3229042904290429,0.006,1.0
ALDH4A1,-0.1215841584158415,0.408,1.0
ALDH5A1,-0.2173057305730573,0.104,1.0
ALDH6A1,-0.1488508850885088,0.358,1.0
ALDH7A1,-0.1765616561656165,0.207,1.0
ALDH8A1,-0.088016801680168,0.611,1.0
ALDH9A1,-0.2612421242124212,0.103,1.0
ALDOA,-0.0145094509450945,0.916,1.0
ALDOC,-0.0973897389738974,0.677,1.0
ALG1,0.0858205820582058,0.465,1.0
ALG10,0.1131593159315931,0.454,1.0
ALG10B,0.0223342334233423,0.881,1.0
ALG11,-0.111011101110111,0.26,1.0
ALG12,-0.1238403840384038,0.36,1.0
ALG13,0.2412841284128412,0.082,1.0
ALG14,-0.021050105010501,0.907,1.0
ALG1L,-0.0282028202820282,0.85,1.0
ALG2,-0.1236003600360036,0.419,1.0
ALG3,0.0535613561356135,0.742,1.0
ALG5,-0.0574857485748574,0.748,1.0
ALG6,0.1177677767776777,0.419,1.0
ALG8,-0.2228622862286228,0.126,1.0
ALG9,0.0078127812781278,0.945,1.0
ALK,-0.1047704770477047,0.543,1.0
ALKAL1,-0.0251425142514251,0.795,1.0
ALKAL2,-0.1105430543054305,0.639,1.0
ALKBH1,-0.1097509750975097,0.322,1.0
ALKBH2,0.0978817881788178,0.527,1.0
ALKBH3,0.0398919891989198,0.779,1.0
ALKBH4,-0.0787998799879988,0.513,1.0
ALKBH5,-0.1208400840084008,0.368,1.0
ALKBH6,-0.1081068106810681,0.506,1.0
ALKBH7,-0.0809480948094809,0.695,1.0
ALKBH8,-0.0086528652865286,0.957,1.0
ALMS1,-0.1244884488448844,0.474,1.0
ALMS1P1,-0.2479447944794479,0.097,1.0
ALOX12B,0.0954095409540954,0.466,1.0
ALOX12P2,-0.1424062406240623,0.242,1.0
ALOX15B,-0.0134653465346534,0.948,1.0
ALOX5,-0.0495649564956495,0.773,1.0
ALOX5AP,-0.0714431443144314,0.704,1.0
ALOXE3,0.0722472247224722,0.612,1.0
ALPK1,-0.1012901290129012,0.438,1.0
ALPL,0.0402400240024002,0.857,1.0
ALPP,0.01004500450045,0.914,1.0
ALPPL2,0.0374917491749174,0.763,1.0
ALS2,0.0845004500450044,0.694,1.0
ALS2CL,0.1822502250225022,0.162,1.0
ALS2CR12,-0.1986798679867986,0.153,1.0
ALX3,-0.0142814281428142,0.952,1.0
ALYREF,-0.0355235523552355,0.838,1.0
AMACR,-0.1103630363036303,0.349,1.0
AMBRA1,0.2003120312031203,0.193,1.0
AMD1,0.08001200120012,0.654,1.0
AMDHD1,0.1296489648964896,0.59,1.0
AMDHD2,-0.0916531653165316,0.408,1.0
AMER1,0.1247284728472847,0.516,1.0
AMER2,0.0099969996999699,0.924,1.0
AMER3,0.1361056105610561,0.356,1.0
AMFR,-0.057101710171017,0.692,1.0
AMH,0.0542694269426942,0.753,1.0
AMIGO1,0.1166876687668766,0.412,1.0
AMIGO2,-0.0327272727272727,0.89,1.0
AMIGO3,-0.1555355535553555,0.242,1.0
AMMECR1,0.1191959195919591,0.58,1.0
AMMECR1L,0.2451725172517251,0.121,1.0
AMN,-0.0282268226822682,0.83,1.0
AMN1,0.0561656165616561,0.715,1.0
AMOT,-0.0783078307830783,0.645,1.0
AMOTL1,-0.2271227122712271,0.13,1.0
AMOTL2,0.1885028502850284,0.07,1.0
AMPD2,-0.1148514851485148,0.263,1.0
AMPD3,0.1126432643264326,0.462,1.0
AMPH,-0.0588538853885388,0.678,1.0
AMT,0.1094629462946294,0.573,1.0
AMY2A,0.0805400540054005,0.658,1.0
AMZ1,-0.1465106510651065,0.353,1.0
AMZ2,0.1145994599459945,0.466,1.0
AMZ2P1,0.1011101110111011,0.563,1.0
ANAPC1,0.0288868886888688,0.852,1.0
ANAPC10,0.0091449144914491,0.952,1.0
ANAPC11,0.0506690669066906,0.806,1.0
ANAPC13,-0.2321272127212721,0.042,1.0
ANAPC15,-0.026078607860786,0.861,1.0
ANAPC16,0.1387218721872187,0.4,1.0
ANAPC2,-0.0235343534353435,0.842,1.0
ANAPC4,0.184062406240624,0.294,1.0
ANAPC5,0.1103510351035103,0.343,1.0
ANAPC7,0.0122772277227722,0.922,1.0
ANG,0.0944854485448544,0.499,1.0
ANGEL1,-0.1273567356735673,0.34,1.0
ANGEL2,0.1041704170417041,0.626,1.0
ANGPT1,-0.0943294329432943,0.634,1.0
ANGPT2,0.0922532253225322,0.539,1.0
ANGPT4,-0.1564476447644764,0.14,1.0
ANGPTL2,0.005016501650165,0.963,1.0
ANGPTL4,-0.1273927392739273,0.401,1.0
ANGPTL6,-0.1333573357335733,0.412,1.0
ANHX,0.0929852985298529,0.465,1.0
ANK1,0.0297989798979897,0.885,1.0
ANK2,-0.1826702670267026,0.12,1.0
ANK3,0.2044044404440443,0.055,1.0
ANKAR,0.075067506750675,0.633,1.0
ANKDD1A,-0.1068826882688268,0.463,1.0
ANKFY1,-0.0445004500450045,0.784,1.0
ANKH,0.0638703870387038,0.748,1.0
ANKHD1,0.2065286528652865,0.191,1.0
ANKIB1,-0.1305850585058506,0.322,1.0
ANKK1,0.2455805580558055,0.06,1.0
ANKLE2,0.0357515751575157,0.862,1.0
ANKMY2,-0.0895409540954095,0.495,1.0
ANKRA2,-0.0809360936093609,0.627,1.0
ANKRD10,0.12007200720072,0.307,1.0
ANKRD11,-0.0477647764776477,0.734,1.0
ANKRD12,0.1997719771977197,0.231,1.0
ANKRD13A,-0.0173417341734173,0.896,1.0
ANKRD13B,0.0006360636063606,0.998,1.0
ANKRD13C,0.0385118511851185,0.797,1.0
ANKRD13D,-0.0784158415841584,0.626,1.0
ANKRD16,0.0565616561656165,0.767,1.0
ANKRD17,-0.0583618361836183,0.558,1.0
ANKRD18A,-0.2338913891389138,0.101,1.0
ANKRD18B,-0.0688988898889888,0.726,1.0
ANKRD18CP,-0.0815841584158415,0.673,1.0
ANKRD18DP,-0.1207800780078007,0.485,1.0
ANKRD19P,-0.0884728472847284,0.698,1.0
ANKRD2,0.1906990699069906,0.219,1.0
ANKRD20A11P,-0.0944494449444944,0.634,1.0
ANKRD20A12P,-0.0112691269126912,0.948,1.0
ANKRD20A4-ANKRD20A20P,-0.0918571857185718,0.689,1.0
ANKRD20A5P,-0.0681548154815481,0.741,1.0
ANKRD20A8P,-0.0729672967296729,0.7,1.0
ANKRD20A9P,0.0517731773177317,0.716,1.0
ANKRD23,0.0192979297929792,0.904,1.0
ANKRD24,0.282088208820882,0.096,1.0
ANKRD26,0.0419681968196819,0.853,1.0
ANKRD27,-0.1386378637863786,0.312,1.0
ANKRD28,0.221050105010501,0.078,1.0
ANKRD29,-0.0368676867686768,0.879,1.0
ANKRD30B,0.2032163216321632,0.257,1.0
ANKRD30BP2,-0.0701590159015901,0.674,1.0
ANKRD33,0.0532373237323732,0.701,1.0
ANKRD33B,0.256057605760576,0.063,1.0
ANKRD34A,0.1423342334233423,0.307,1.0
ANKRD34C,0.1824182418241824,0.264,1.0
ANKRD35,0.0051965196519651,0.979,1.0
