GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
LIMS1,0.0775157515751575,0.44,0.5991603518857243
LIMS2,0.4407440744074407,0.002,0.014258093935248517
LIN28B,-0.5832223222322233,0.004,0.02372382397572079
LIN28B-AS1,0.3602640264026402,0.019,0.06982745651151856
LIN37,0.0031803180318031,0.986,0.9908165573981232
LIN52,-0.4649264926492649,0.038,0.11211398377052274
LIN54,-0.0711791179117911,0.71,0.8170879646669119
LIN7A,-0.2931773177317731,0.246,0.40411516234107386
LIN7B,0.5316531653165316,0.022,0.07718761220825852
LIN7C,-0.2644344434443444,0.302,0.4653067901842909
LIN9,-0.4665946594659465,0.033,0.1020415348101266
LINC-PINT,-0.4449924992499249,0.197,0.3478931435671524
LINC00115,-0.1256285628562856,0.531,0.6793497545008184
LINC00158,0.2528772877287728,0.312,0.4758372841673983
LINC00167,0.0979897989798979,0.513,0.6644223345207523
LINC00174,0.0761596159615961,0.522,0.6717382500617335
LINC00216,-0.2757635763576357,0.084,0.19298398236590744
LINC00260,0.6905370537053704,0.002,0.014258093935248517
LINC00265,-0.3765016501650164,0.16,0.3001848073922957
LINC00266-1,-0.5576237623762376,0.03,0.09593372877889138
LINC00294,0.1044704470447044,0.639,0.763595964228388
LINC00302,0.1552115211521152,0.275,0.435906924870729
LINC00304,0.2177017701770176,0.093,0.2070875943597778
LINC00319,0.4243024302430242,0.002,0.014258093935248517
LINC00320,0.4574497449744974,0.004,0.02372382397572079
LINC00339,-0.3103870387038703,0.002,0.014258093935248517
LINC00367,0.0108730873087308,0.953,0.9723423611564316
LINC00431,-0.2247344734473446,0.129,0.2592269922879178
LINC00461,0.4498529852985298,0.0,0.0
LINC00467,0.5746174617461746,0.009,0.04129909010859994
LINC00471,0.1696489648964896,0.428,0.5883541721621384
LINC00473,-0.5433303330333032,0.008,0.03828344046525865
LINC00475,-0.0052325232523252,0.962,0.9772519818063679
LINC00476,-0.3792619261926192,0.053,0.14053629579375848
LINC00482,-0.2112931293129313,0.037,0.11026648875333588
LINC00484,0.5426702670267026,0.042,0.12006363137685135
LINC00506,0.2269786978697869,0.061,0.15451620220349968
LINC00507,-0.3653525352535253,0.021,0.07492332268370608
LINC00515,-0.7278007800780076,0.0,0.0
LINC00526,-0.0009120912091209,0.99,0.9931126082771896
LINC00537,-0.2979777977797779,0.111,0.2341935222672065
LINC00595,0.4280108010801079,0.001,0.00843257820927724
LINC00597,-0.1825502550255025,0.111,0.2341935222672065
LINC00599,-0.6656345634563455,0.0,0.0
LINC00608,0.1143834383438343,0.168,0.31116123682028196
LINC00622,-0.2145814581458145,0.214,0.36725312843029634
LINC00626,0.0728952895289528,0.541,0.6883133138020834
LINC00632,-0.3746174617461745,0.09,0.2020186647523331
LINC00641,-0.2259105910591058,0.214,0.36725312843029634
LINC00643,0.0214581458145814,0.893,0.9391969054826774
LINC00652,-0.5395619561956195,0.008,0.03828344046525865
LINC00654,-0.3751695169516951,0.002,0.014258093935248517
LINC00663,0.1008460846084608,0.432,0.5916159775753328
LINC00665,0.2526012601260126,0.304,0.46723712151002755
LINC00667,-0.6381518151815181,0.0,0.0
LINC00672,-0.4503450345034503,0.01,0.04413890457368718
LINC00674,0.2098049804980498,0.132,0.26356168582375483
LINC00680,-0.4039003900390038,0.096,0.21186674195369848
LINC00687,0.0944974497449744,0.278,0.4394592517694641
LINC00839,0.0408160816081608,0.872,0.9262074869216659
LINC00842,0.1511791179117911,0.557,0.7009690090960317
LINC00844,-0.1246084608460846,0.31,0.4735261358085002
LINC00869,-0.0893249324932493,0.571,0.7107495222929936
LINC00886,0.3642604260426041,0.003,0.019301234567901237
LINC00889,-0.5437743774377437,0.046,0.1271956137247966
LINC00893,0.0317911791179117,0.796,0.875213728110275
LINC00900,0.4861926192619261,0.049,0.13302066330960235
LINC00909,0.3213081308130813,0.332,0.49674495167001625
LINC00926,-0.0027842784278427,0.983,0.989137027740233
LINC00933,-0.2636663666366636,0.046,0.1271956137247966
LINC00937,0.4791719171917191,0.108,0.22978660860097985
LINC00938,-0.1015901590159015,0.643,0.7658004113658871
LINC00950,-0.1992319231923192,0.569,0.7097858453682278
LINC00958,0.3824302430243024,0.328,0.49184270093995786
LINC00963,-0.4881728172817282,0.017,0.06452488468074775
LINC00965,-0.3009540954095409,0.427,0.587547790881887
LINC00982,0.3996999699969996,0.001,0.00843257820927724
LINC00999,-0.4558175817581757,0.126,0.255298600311042
LINC01000,-0.2553375337533753,0.287,0.44941486378205125
LINC01003,-0.3797659765976597,0.063,0.1580205358575325
LINC01011,-0.5572397239723972,0.002,0.014258093935248517
LINC01023,0.2836603660366036,0.01,0.04413890457368718
LINC01061,-0.4524932493249324,0.11,0.23277476989713047
LINC01088,0.3566396639663966,0.027,0.08920498732037194
LINC01089,-0.2697869786978698,0.349,0.513966277317257
LINC01094,0.4261866186618661,0.107,0.22859223831647993
LINC01102,-0.5939633963396339,0.0,0.0
LINC01105,0.0271107110711071,0.795,0.874667839549613
LINC01106,-0.4477527752775277,0.067,0.1650351347093115
LINC01116,0.0324632463246324,0.921,0.9549617986470353
LINC01126,0.1228322832283228,0.168,0.31116123682028196
LINC01128,-0.4312151215121512,0.004,0.02372382397572079
LINC01137,-0.5892589258925892,0.004,0.02372382397572079
LINC01138,-0.0848724872487248,0.512,0.6635669402304568
LINC01140,0.5567716771677167,0.04,0.11589325426241662
LINC01144,0.0803960396039603,0.322,0.48592162162162167
LINC01146,-0.0742034203420342,0.641,0.7647000381533766
LINC01158,-0.4815001500150014,0.081,0.18836144578313255
LINC01176,0.2925172517251725,0.061,0.15451620220349968
LINC01184,0.2159375937593759,0.295,0.4582245404868356
LINC01197,0.5157875787578757,0.087,0.1972672951414068
LINC01233,0.1573237323732373,0.231,0.387245764529273
LINC01260,-0.5118631863186318,0.052,0.1387554190134835
LINC01278,-0.0395199519951995,0.717,0.8213348475967174
LINC01296,-0.1672367236723672,0.615,0.7457465291243309
LINC01315,0.4018121812181218,0.065,0.16158530768007634
LINC01351,0.0812361236123612,0.695,0.8049807378870943
LINC01399,-0.1278367836783678,0.634,0.7606443097229683
LINC01405,-0.3457665766576657,0.012,0.050122361741918246
LINC01410,0.421098109810981,0.006,0.03143565683646113
LINC01480,0.1351575157515751,0.493,0.6469331878462313
LINC01481,-0.2333393339333933,0.426,0.5865331571994716
LINC01485,0.5488988898889888,0.001,0.00843257820927724
LINC01506,0.2203540354035403,0.245,0.40298053655970545
LINC01521,-0.0931773177317731,0.424,0.5850676081200352
LINC01547,0.7020342034203418,0.0,0.0
LINC01551,0.5895949594959495,0.0,0.0
LINC01554,0.3109390939093909,0.022,0.07718761220825852
LINC01556,-0.0596699669966996,0.671,0.7872730956848031
LINC01578,-0.489108910891089,0.004,0.02372382397572079
LINC01590,0.143090309030903,0.262,0.422148613830774
LINC01596,-0.3484428442844284,0.031,0.09800889787664306
LINC01607,-0.2793639363936394,0.039,0.11403141948756311
LINC01637,-0.7476507650765076,0.0,0.0
LINC01664,0.0858325832583258,0.641,0.7647000381533766
LINC01672,0.0666666666666666,0.524,0.6738127981575918
